8,0,0.831081081,0.789915966,0.154867257,0.60155835,0.554472091,0.475971034,0.402092676
10,0,0.831081081,0.756302521,0.17699115,0.662298566,0.599865501,0.527978934,0.476831091
10,1,0.837837838,0.806722689,0.154867257,0.650433859,0.539677202,0.520737327,0.499750872
12,1,0.851351351,0.806722689,0.159292035,0.596068709,0.46536651,0.552337064,0.40159442
11,0,0.858108108,0.857142857,0.181415929,0.777758102,0.679892401,0.687294273,0.544095665
10,0,0.864864865,0.857142857,0.154867257,0.690809279,0.513449899,0.55036208,0.410563029
11,1,0.864864865,0.789915966,0.163716814,0.551797415,0.446872898,0.503620803,0.402092676
11,1,0.891891892,0.915966387,0.194690265,0.904196919,0.761600538,0.578670178,0.596412556
12,0,0.932432432,0.915966387,0.194690265,0.814591819,0.676529926,0.669519421,0.616841056
4,2,0.148648649,0.12605042,0.039823009,0.0095626,0.007397445,0.00921659,0.007972098
3,2,0.162162162,0.159663866,0.039823009,0.012573048,0.011432414,0.007241606,0.009466866
4,2,0.162162162,0.134453782,0.03539823,0.010802196,0.008406187,0.005924951,0.007972098
4,2,0.168918919,0.168067227,0.03539823,0.01469807,0.009751177,0.011191573,0.005480817
4,2,0.202702703,0.18487395,0.048672566,0.02018771,0.017484869,0.015799868,0.013452915
4,2,0.22972973,0.210084034,0.057522124,0.024437755,0.019502354,0.016458196,0.019930244
5,2,0.236486486,0.210084034,0.057522124,0.023552329,0.015803631,0.019749835,0.020926756
7,2,0.256756757,0.235294118,0.048672566,0.029041969,0.023873571,0.022383147,0.023418037
6,2,0.27027027,0.235294118,0.057522124,0.036833717,0.035642233,0.025674786,0.026407573
5,2,0.277027027,0.260504202,0.075221239,0.037364973,0.027236046,0.030941409,0.032386647
5,2,0.283783784,0.277310924,0.057522124,0.033292013,0.026563551,0.026333114,0.028400598
6,2,0.304054054,0.277310924,0.07079646,0.043740039,0.036314728,0.034233048,0.037369208
6,2,0.324324324,0.302521008,0.048672566,0.052771383,0.043039677,0.034891376,0.037369208
6,2,0.331081081,0.285714286,0.075221239,0.049406765,0.044720915,0.038183015,0.038863976
5,2,0.358108108,0.352941176,0.07079646,0.070656986,0.059852051,0.061882818,0.053313403
6,2,0.398648649,0.378151261,0.088495575,0.077563308,0.077673167,0.034233048,0.061783757
6,2,0.405405405,0.378151261,0.07079646,0.082344608,0.074983188,0.059249506,0.06527155
6,2,0.405405405,0.369747899,0.088495575,0.081636267,0.077673167,0.054641211,0.063278525
7,2,0.418918919,0.394957983,0.07079646,0.087302993,0.08137189,0.064516129,0.063278525
6,2,0.439189189,0.445378151,0.084070796,0.122542943,0.129791527,0.069124424,0.085201794
7,2,0.445945946,0.411764706,0.097345133,0.112626173,0.114996638,0.057274523,0.091180867
7,2,0.452702703,0.411764706,0.088495575,0.0991677,0.083725622,0.074391047,0.08570005
6,2,0.452702703,0.453781513,0.088495575,0.11421994,0.088096839,0.094140882,0.104135526
7,2,0.466216216,0.411764706,0.092920354,0.111209492,0.083725622,0.091507571,0.101644245
7,2,0.466216216,0.445378151,0.097345133,0.127678413,0.116341627,0.082949309,0.103139013
6,2,0.466216216,0.428571429,0.084070796,0.098105189,0.083725622,0.066491113,0.086198306
7,2,0.472972973,0.453781513,0.101769912,0.129803435,0.108271688,0.11323239,0.102640757
7,0,0.47972973,0.470588235,0.10619469,0.139897291,0.132817754,0.11323239,0.101644245
6,2,0.486486486,0.462184874,0.097345133,0.145564016,0.137525219,0.125740619,0.094170404
7,2,0.486486486,0.487394958,0.101769912,0.147334868,0.148621385,0.096115866,0.104135526
7,2,0.493243243,0.462184874,0.097345133,0.130511776,0.103227976,0.10994075,0.118086697
7,2,0.5,0.487394958,0.092920354,0.144147335,0.11197041,0.132982225,0.11509716
7,2,0.5,0.478991597,0.128318584,0.153001594,0.130127774,0.118499013,0.128051819
8,2,0.5,0.470588235,0.097345133,0.144855676,0.132817754,0.12244898,0.107125062
8,2,0.506756757,0.521008403,0.110619469,0.162918364,0.142905178,0.129032258,0.129546587
6,2,0.506756757,0.478991597,0.10619469,0.17372056,0.16139879,0.140882159,0.118086697
7,2,0.506756757,0.462184874,0.092920354,0.130865947,0.124747814,0.102699144,0.095665172
6,2,0.506756757,0.462184874,0.088495575,0.144855676,0.130127774,0.131007242,0.096163428
6,2,0.506756757,0.462184874,0.097345133,0.129803435,0.106926698,0.115865701,0.100149477
7,2,0.52027027,0.495798319,0.101769912,0.146449442,0.120376597,0.12837393,0.115595416
7,0,0.533783784,0.512605042,0.092920354,0.191960333,0.180901143,0.183015142,0.127055306
6,2,0.533783784,0.546218487,0.110619469,0.170887197,0.141223941,0.140882159,0.140009965
6,2,0.540540541,0.495798319,0.097345133,0.160970427,0.137861466,0.129690586,0.128051819
7,2,0.540540541,0.495798319,0.088495575,0.160262086,0.144922663,0.145490454,0.113104136
8,2,0.547297297,0.546218487,0.110619469,0.220471047,0.227639543,0.142198815,0.164424514
7,0,0.560810811,0.68907563,0.110619469,0.18434567,0.15736382,0.170506912,0.139013453
7,2,0.574324324,0.537815126,0.123893805,0.19390827,0.166106254,0.14680711,0.156452417
9,2,0.574324324,0.537815126,0.10619469,0.191251992,0.143913921,0.152073733,0.167912307
8,2,0.574324324,0.546218487,0.110619469,0.183106074,0.166442502,0.148782093,0.132037867
6,0,0.574324324,0.56302521,0.110619469,0.1839915,0.166442502,0.153390388,0.129048331
7,1,0.581081081,0.56302521,0.110619469,0.192137418,0.164761264,0.196840026,0.138515197
8,2,0.587837838,0.588235294,0.110619469,0.239950416,0.232347007,0.183015142,0.179870453
6,1,0.587837838,0.579831933,0.110619469,0.192314503,0.174848689,0.150757077,0.136522172
9,2,0.587837838,0.579831933,0.110619469,0.196741633,0.175184936,0.156682028,0.150473343
8,2,0.587837838,0.546218487,0.101769912,0.181866478,0.143913921,0.148782093,0.163926258
8,2,0.594594595,0.554621849,0.110619469,0.215866832,0.212844654,0.165898618,0.147982063
9,0,0.601351351,0.579831933,0.128318584,0.274304941,0.236381977,0.242264648,0.18285999
8,2,0.601351351,0.546218487,0.119469027,0.190366566,0.153665098,0.17445688,0.154957648
8,2,0.601351351,0.546218487,0.110619469,0.195679122,0.193006052,0.169848585,0.16492277
7,1,0.601351351,0.680672269,0.132743363,0.360191252,0.351042367,0.260697828,0.251619332
8,2,0.608108108,0.579831933,0.115044248,0.227908624,0.217888366,0.163265306,0.167912307
9,2,0.608108108,0.579831933,0.123893805,0.212148043,0.175857431,0.168531929,0.181365222
9,0,0.608108108,0.588235294,0.10619469,0.266867363,0.251849361,0.204081633,0.198804185
8,2,0.608108108,0.571428571,0.10619469,0.214627236,0.199058507,0.183015142,0.138515197
8,2,0.614864865,0.579831933,0.110619469,0.217814769,0.186953598,0.166556945,0.187842551
9,2,0.621621622,0.56302521,0.110619469,0.211439702,0.173839946,0.195523371,0.166915795
10,2,0.628378378,0.613445378,0.123893805,0.235346202,0.209482179,0.181040158,0.187344295
7,0,0.635135135,0.56302521,0.119469027,0.276784133,0.283456624,0.238314681,0.153961136
9,0,0.635135135,0.596638655,0.10619469,0.280148752,0.291190316,0.184331797,0.187842551
9,0,0.635135135,0.605042017,0.123893805,0.289711351,0.309683927,0.166556945,0.215744893
8,1,0.641891892,0.605042017,0.119469027,0.287763414,0.286482851,0.243581303,0.172894868
8,1,0.641891892,0.630252101,0.132743363,0.296794758,0.264963013,0.256089533,0.220727454
10,0,0.641891892,0.621848739,0.132743363,0.29378431,0.275722932,0.231731402,0.214250125
9,0,0.655405405,0.630252101,0.128318584,0.317867894,0.311365165,0.233048058,0.231689088
8,0,0.655405405,0.655462185,0.14159292,0.316805383,0.281775387,0.285714286,0.219232686
8,1,0.655405405,0.647058824,0.137168142,0.226137772,0.22528581,0.231731402,0.242650722
8,0,0.655405405,0.605042017,0.128318584,0.301044803,0.288500336,0.247531271,0.202790234
9,0,0.662162162,0.672268908,0.132743363,0.339118116,0.306321453,0.314680711,0.227703039
8,0,0.662162162,0.638655462,0.132743363,0.349920312,0.389038332,0.239631336,0.203786746
9,1,0.662162162,0.663865546,0.154867257,0.356826634,0.299932751,0.3120474,0.262082711
9,0,0.668918919,0.680672269,0.132743363,0.366743404,0.363483524,0.267281106,0.247633284
8,1,0.668918919,0.655462185,0.128318584,0.310076147,0.276395427,0.285055958,0.217737917
8,2,0.668918919,0.647058824,0.132743363,0.266690278,0.229657028,0.210006583,0.221723966
7,1,0.675675676,0.680672269,0.128318584,0.351514078,0.312710155,0.300855826,0.262580967
10,1,0.675675676,0.663865546,0.14159292,0.377545599,0.373234701,0.281105991,0.255107125
9,0,0.675675676,0.638655462,0.123893805,0.298742695,0.268997983,0.25082291,0.219730942
9,1,0.675675676,0.697478992,0.146017699,0.307065699,0.291862811,0.258722844,0.235675137
9,0,0.675675676,0.672268908,0.119469027,0.320524172,0.284801614,0.258722844,0.257598406
10,2,0.675675676,0.638655462,0.115044248,0.284398796,0.211499664,0.283080974,0.242650722
9,0,0.675675676,0.655462185,0.150442478,0.361430848,0.368527236,0.285714286,0.225710015
9,0,0.675675676,0.655462185,0.128318584,0.299273951,0.278412912,0.255431205,0.217737917
8,0,0.682432432,0.672268908,0.132743363,0.393837436,0.319771352,0.283080974,0.262580967
9,0,0.682432432,0.672268908,0.172566372,0.657694351,0.634835239,0.560236998,0.437967115
9,0,0.682432432,0.655462185,0.119469027,0.287586329,0.253194351,0.251481238,0.217737917
9,0,0.682432432,0.663865546,0.123893805,0.339826457,0.326160054,0.238314681,0.25062282
8,0,0.682432432,0.663865546,0.128318584,0.354347441,0.367182246,0.259381172,0.227204783
9,1,0.682432432,0.663865546,0.137168142,0.32867009,0.258238063,0.323238973,0.262580967
9,0,0.689189189,0.680672269,0.128318584,0.329909687,0.320780094,0.239631336,0.2326856
7,0,0.689189189,0.68907563,0.14159292,0.337701434,0.308338937,0.310072416,0.262580967
8,0,0.695945946,0.697478992,0.132743363,0.351868249,0.322797579,0.304805793,0.237668161
9,1,0.709459459,0.705882353,0.14159292,0.36284753,0.325487559,0.327847268,0.254110613
8,0,0.709459459,0.672268908,0.150442478,0.421285638,0.467383995,0.314680711,0.237668161
8,1,0.709459459,0.68907563,0.132743363,0.389764477,0.366173504,0.344305464,0.247633284
10,0,0.709459459,0.68907563,0.137168142,0.359305826,0.343644923,0.323897301,0.222720478
9,1,0.716216216,0.697478992,0.146017699,0.416327253,0.410221923,0.298880843,0.289486796
9,0,0.716216216,0.705882353,0.123893805,0.395077032,0.372562206,0.337722186,0.271549576
10,0,0.716216216,0.714285714,0.150442478,0.418452276,0.39071957,0.310730744,0.314399601
9,1,0.716216216,0.705882353,0.146017699,0.373295555,0.290517821,0.288347597,0.35426009
8,0,0.722972973,0.722689076,0.14159292,0.358597485,0.356758574,0.278472679,0.23916293
9,0,0.722972973,0.722689076,0.128318584,0.470515318,0.525891056,0.296247531,0.284005979
9,0,0.722972973,0.697478992,0.146017699,0.371878874,0.334229993,0.31797235,0.264573991
10,0,0.72972973,0.680672269,0.150442478,0.37347264,0.323133826,0.357472021,0.267563528
9,1,0.72972973,0.68907563,0.132743363,0.326190898,0.309683927,0.239631336,0.23916293
9,1,0.72972973,0.705882353,0.137168142,0.363024615,0.299932751,0.328505596,0.282511211
8,0,0.736486486,0.697478992,0.119469027,0.360368337,0.356758574,0.263331139,0.245142003
8,0,0.736486486,0.663865546,0.17699115,0.303169825,0.287491594,0.200131666,0.238166418
8,1,0.736486486,0.714285714,0.14159292,0.39330618,0.378278413,0.321263989,0.278525162
9,1,0.743243243,0.722689076,0.154867257,0.486098814,0.492602555,0.356813693,0.329347285
8,0,0.743243243,0.714285714,0.163716814,0.426598194,0.394082044,0.381171824,0.283507723
8,0,0.75,0.697478992,0.137168142,0.400389587,0.395427034,0.277156024,0.284504235
10,0,0.75,0.74789916,0.154867257,0.447140074,0.378278413,0.402896643,0.339810663
9,1,0.756756757,0.739495798,0.013274336,0.408889676,0.343308675,0.404871626,0.285999003
10,0,0.763513514,0.773109244,0.146017699,0.484150877,0.424344317,0.448979592,0.355256602
10,0,0.77027027,0.798319328,0.172566372,0.491588454,0.434095494,0.387096774,0.370702541
10,1,0.77027027,0.714285714,0.150442478,0.401097928,0.354404842,0.333772219,0.302441455
9,1,0.777027027,0.74789916,0.168141593,0.51779706,0.43073302,0.445687953,0.421524664
11,0,0.777027027,0.74789916,0.137168142,0.425004427,0.379287155,0.412113232,0.291479821
11,0,0.783783784,0.773109244,0.14159292,0.463254826,0.371217216,0.485187623,0.342301943
10,1,0.783783784,0.764705882,0.154867257,0.500442713,0.395090787,0.489795918,0.361235675
11,1,0.790540541,0.798319328,0.163716814,0.476004958,0.366509751,0.355497038,0.472845042
8,0,0.797297297,0.789915966,0.14159292,0.482025854,0.422326833,0.366688611,0.337319382
9,2,0.797297297,0.74789916,0.150442478,0.458827696,0.405178211,0.382488479,0.35675137
9,1,0.804054054,0.756302521,0.181415929,0.48255711,0.407868191,0.39763002,0.350274041
14,1,0.824324324,0.81512605,0.190265487,0.60226669,0.445864156,0.480579329,0.470353762
10,0,0.824324324,0.781512605,0.146017699,0.53727643,0.469401479,0.484529296,0.397110115
9,1,0.831081081,0.81512605,0.137168142,0.514255357,0.418964358,0.408163265,0.387144993
12,0,0.831081081,0.798319328,0.185840708,0.559943333,0.493947545,0.532587228,0.3836572
9,1,0.831081081,0.798319328,0.150442478,0.549495307,0.533624748,0.458196182,0.366716492
10,0,0.837837838,0.848739496,0.163716814,0.615548079,0.594485541,0.488479263,0.434479322
9,0,0.844594595,0.857142857,0.159292035,0.619443953,0.601210491,0.441079658,0.442949676
12,0,0.844594595,0.87394958,0.168141593,0.804320878,0.735709482,0.549703752,0.63428002
9,1,0.844594595,0.789915966,0.168141593,0.58243315,0.573974445,0.40355497,0.396611858
9,1,0.851351351,0.831932773,0.150442478,0.431025323,0.42938803,0.310072416,0.298455406
11,1,0.858108108,0.848739496,0.159292035,0.584381087,0.493611298,0.500987492,0.449427005
12,0,0.864864865,0.831932773,0.168141593,0.709226138,0.703093477,0.53522054,0.504235177
10,0,0.864864865,0.806722689,0.168141593,0.592704091,0.597175521,0.411454905,0.417040359
10,1,0.871621622,0.882352941,0.172566372,0.744111918,0.689643578,0.631336406,0.534130543
10,1,0.871621622,0.831932773,0.17699115,0.706392775,0.606926698,0.616853193,0.518186348
8,0,0.871621622,0.857142857,0.128318584,0.419691872,0.46402152,0.255431205,0.266068759
12,0,0.878378378,0.756302521,0.163716814,0.699840623,0.68930733,0.55957867,0.447433981
12,1,0.885135135,0.87394958,0.163716814,0.664954843,0.625420309,0.499670836,0.479322372
11,0,0.891891892,0.890756303,0.163716814,0.751549495,0.639542703,0.723502304,0.496761335
11,0,0.905405405,0.857142857,0.190265487,0.683194617,0.601882986,0.603028308,0.496761335
11,1,0.912162162,0.865546218,0.185840708,0.791216575,0.745124412,0.683344305,0.541604385
11,1,0.918918919,0.957983193,0.185840708,0.886488401,0.80396772,0.674786043,0.674638764
10,0,0.918918919,0.882352941,0.181415929,0.709934478,0.557162071,0.527978934,0.591429995
11,1,0.952702703,0.966386555,0.190265487,0.940322295,1,0.655694536,0.582461385
6,2,0.148648649,0.537815126,0.10619469,0.16380379,0.131136516,0.136932192,0.147982063
4,2,0.22972973,0.25210084,0.053097345,0.026385692,0.022192334,0.017774852,0.019930244
5,2,0.236486486,0.218487395,0.057522124,0.023552329,0.019166106,0.017774852,0.020926756
5,2,0.236486486,0.226890756,0.057522124,0.028864884,0.025554808,0.019091508,0.023418037
6,2,0.27027027,0.235294118,0.079646018,0.039135824,0.03597848,0.038183015,0.033881415
5,2,0.310810811,0.268907563,0.057522124,0.037364973,0.028917283,0.026333114,0.036372696
5,2,0.317567568,0.285714286,0.061946903,0.036656632,0.291862811,0.019091508,0.03836572
5,2,0.324324324,0.294117647,0.07079646,0.047990083,0.03597848,0.040157999,0.042850025
5,2,0.324324324,0.294117647,0.061946903,0.039844165,0.030262273,0.030283081,0.036870952
6,2,0.337837838,0.285714286,0.066371681,0.048521339,0.03732347,0.041474654,0.08819133
7,2,0.344594595,0.327731092,0.084070796,0.073136179,0.067921991,0.051349572,0.050323866
5,2,0.344594595,0.25210084,0.084070796,0.055781831,0.051109617,0.041474654,0.041853513
7,2,0.351351351,0.319327731,0.079646018,0.070656986,0.063887021,0.052666228,0.046337818
6,2,0.358108108,0.327731092,0.079646018,0.062688153,0.051445864,0.04279131,0.053313403
6,2,0.364864865,0.336134454,0.084070796,0.068177794,0.061533289,0.048057933,0.053313403
5,2,0.364864865,0.336134454,0.075221239,0.070302816,0.069939475,0.048057933,0.048330842
6,2,0.371621622,0.361344538,0.066371681,0.075438286,0.066577001,0.046741277,0.063278525
8,2,0.371621622,0.336134454,0.079646018,0.062511068,0.056825824,0.039499671,0.050822123
4,2,0.385135135,0.361344538,0.075221239,0.068709049,0.058170814,0.045424621,0.062282013
6,2,0.391891892,0.361344538,0.075221239,0.065698601,0.053799597,0.054641211,0.05630294
7,2,0.391891892,0.361344538,0.075221239,0.068709049,0.054808339,0.048716261,0.058295964
7,2,0.391891892,0.352941176,0.075221239,0.074729945,0.062878278,0.063857801,0.058295964
7,2,0.398648649,0.394957983,0.079646018,0.085886311,0.059179556,0.08558262,0.073243647
6,2,0.398648649,0.378151261,0.075221239,0.076146627,0.072965703,0.045424621,0.060288989
5,2,0.405405405,0.394957983,0.084070796,0.074729945,0.063887021,0.053324556,0.059292476
7,2,0.405405405,0.394957983,0.075221239,0.083761289,0.07868191,0.058591178,0.06776283
6,2,0.405405405,0.369747899,0.079646018,0.076500797,0.061869536,0.052666228,0.073741903
6,2,0.405405405,0.369747899,0.084070796,0.086594652,0.07330195,0.053982883,0.075734928
8,2,0.405405405,0.378151261,0.07079646,0.071011156,0.054808339,0.062541145,0.063278525
7,2,0.405405405,0.361344538,0.075221239,0.076500797,0.062878278,0.050691244,0.068261086
6,2,0.412162162,0.369747899,0.097345133,0.08995927,0.07330195,0.069782752,0.073741903
8,2,0.412162162,0.361344538,0.07079646,0.073844519,0.057498319,0.054641211,0.068261086
9,2,0.418918919,0.394957983,0.079646018,0.091907207,0.073974445,0.077682686,0.072745391
8,2,0.418918919,0.378151261,0.075221239,0.076323712,0.064559516,0.049374589,0.06527155
7,2,0.418918919,0.411764706,0.084070796,0.106251107,0.101546738,0.080315997,0.071748879
5,2,0.418918919,0.378151261,0.079646018,0.0800425,0.068258238,0.054641211,0.063776781
7,2,0.425675676,0.411764706,0.084070796,0.114928281,0.111297915,0.075049375,0.087194818
8,2,0.432432432,0.420168067,0.092920354,0.09987604,0.075655683,0.077682686,0.092675635
8,2,0.432432432,0.403361345,0.084070796,0.095803081,0.076664425,0.081632653,0.083208769
5,2,0.432432432,0.361344538,0.088495575,0.105011511,0.096503026,0.07965767,0.080219233
5,2,0.439189189,0.394957983,0.088495575,0.09403223,0.080363147,0.078999342,0.074738416
6,2,0.445945946,0.386554622,0.079646018,0.092969718,0.084398117,0.065832785,0.073243647
7,2,0.452702703,0.470588235,0.097345133,0.116167877,0.104909213,0.092165899,0.167912307
6,2,0.466216216,0.420168067,0.079646018,0.115459536,0.112306658,0.080315997,0.080219233
7,2,0.472972973,0.453781513,0.097345133,0.117407473,0.115669132,0.058591178,0.098156452
7,2,0.472972973,0.445378151,0.088495575,0.107490703,0.08406187,0.078341014,0.104135526
7,2,0.472972973,0.428571429,0.079646018,0.105896936,0.092468056,0.084924292,0.078226208
8,2,0.47972973,0.478991597,0,0.150876572,0.138197714,0.112574062,0.113104136
8,2,0.47972973,0.43697479,0.084070796,0.133168054,0.117014122,0.104674128,0.102640757
7,2,0.486486486,0.43697479,0.097345133,0.129803435,0.10793544,0.093482554,0.118086697
9,2,0.493243243,0.478991597,0.10619469,0.154418275,0.141560188,0.108624095,0.118086697
9,2,0.506756757,0.462184874,0.092920354,0.157959979,0.139206456,0.116524029,0.118086697
8,2,0.513513514,0.487394958,0.092920354,0.141136887,0.109616678,0.098749177,0.12406577
8,1,0.513513514,0.521008403,0.101769912,0.151761998,0.123066577,0.141540487,0.122571001
8,2,0.513513514,0.462184874,0.088495575,0.131043032,0.240080699,0.101382488,0.108121574
7,2,0.52027027,0.512605042,0.092920354,0.164335045,0.148957633,0.129690586,0.108121574
9,2,0.52027027,0.495798319,0.092920354,0.130511776,0.105245461,0.100724161,0.112107623
8,1,0.52027027,0.521008403,0.110619469,0.168762175,0.137861466,0.136932192,0.139013453
11,2,0.527027027,0.478991597,0.097345133,0.121834602,0.095158036,0.095457538,0.111111111
8,2,0.533783784,0.521008403,0.088495575,0.144855676,0.117014122,0.111915734,0.13303438
8,2,0.533783784,0.504201681,0.159292035,0.16929343,0.137525219,0.13759052,0.148480319
8,2,0.533783784,0.504201681,0.10619469,0.138480609,0.111634163,0.115865701,0.113104136
8,2,0.540540541,0.504201681,0.088495575,0.177616434,0.169804976,0.11915734,0.138016941
8,2,0.540540541,0.546218487,0.10619469,0.155480786,0.119367855,0.115865701,0.148480319
8,2,0.540540541,0.512605042,0.097345133,0.173543474,0.141223941,0.144173799,0.147982063
9,2,0.547297297,0.529411765,0.110619469,0.191783248,0.163416274,0.132323897,0.162929746
8,2,0.547297297,0.504201681,0.101769912,0.166637152,0.138197714,0.14680711,0.130044843
8,2,0.547297297,0.521008403,0.088495575,0.162564193,0.147612643,0.109282423,0.13303438
8,2,0.567567568,0.504201681,0.10619469,0.175137241,0.143241426,0.136932192,0.147483807
7,2,0.567567568,0.546218487,0.115044248,0.180803967,0.146267653,0.152073733,0.157947185
8,0,0.567567568,0.571428571,0.10619469,0.195147866,0.149966375,0.18038183,0.16492277
9,2,0.574324324,0.546218487,0.119469027,0.209668851,0.19737727,0.136273864,0.154459392
9,0,0.574324324,0.613445378,0.119469027,0.238887905,0.202420982,0.185648453,0.204285002
9,2,0.574324324,0.537815126,0.128318584,0.204533381,0.1600538,0.18038183,0.18285999
9,2,0.574324324,0.596638655,0.123893805,0.23357535,0.173167451,0.213298223,0.193821624
7,2,0.574324324,0.537815126,0.110619469,0.200991677,0.173503699,0.162606978,0.154957648
9,2,0.574324324,0.571428571,0.123893805,0.219408536,0.19603228,0.157998683,0.192825112
8,2,0.581081081,0.588235294,0.115044248,0.212325128,0.202084734,0.144173799,0.177877429
7,2,0.581081081,0.546218487,0.10619469,0.209668851,0.173839946,0.188281764,0.177877429
8,2,0.581081081,0.571428571,0.092920354,0.194439525,0.166106254,0.134957209,0.168908819
7,2,0.594594595,0.546218487,0.10619469,0.220648132,0.218897108,0.169848585,0.157947185
13,2,0.594594595,0.613445378,0.119469027,0.251106782,0.225958305,0.188940092,0.202790234
9,2,0.594594595,0.579831933,0.119469027,0.245971312,0.214525891,0.164581962,0.172894868
10,2,0.601351351,0.579831933,0.115044248,0.205595892,0.15601883,0.179065174,0.177877429
9,2,0.601351351,0.571428571,0.110619469,0.234106605,0.201412239,0.171823568,0.188340807
9,2,0.608108108,0.579831933,0.110619469,0.245971312,0.247478144,0.181698486,0.161933234
9,0,0.608108108,0.613445378,0.137168142,0.297503099,0.287155346,0.185648453,0.202291978
9,2,0.614864865,0.605042017,0.115044248,0.245085886,0.261936785,0.145490454,0.16492277
10,2,0.614864865,0.613445378,0.137168142,0.286169648,0.317081372,0.145490454,0.189835575
9,2,0.614864865,0.605042017,0.097345133,0.202762529,0.169132482,0.16194865,0.186846039
9,2,0.614864865,0.621848739,0.115044248,0.271117407,0.281102892,0.157998683,0.207772795
9,2,0.621621622,0.579831933,0.119469027,0.212679299,0.194014795,0.158657011,0.151968112
8,2,0.621621622,0.605042017,0.132743363,0.203470869,0.241089442,0.177090191,0.222720478
9,1,0.621621622,0.596638655,0.115044248,0.252346379,0.224613315,0.188940092,0.205281515
